id,code,name
920,00322,"['中国', '行政', '中国行政史']"
921,00107,"['现代', '管理学', '现代管理学']"
922,00323,"['西方', '行政', '学说', '西方行政学说史']"
923,00277,"['行政管理学', '行政管理学']"
924,00312,"['政治学', '概论', '政治学概论']"
925,00321,"['中国', '文化', '概论', '中国文化概论']"
926,00040,"['法学', '概论', '法学概论']"
927,00341,"['公文', '写作', '处理', '公文写作与处理']"
928,00509,"['机关', '管理', '机关管理']"
929,00152,"['组织', '行为学', '组织行为学']"
948,03709,"['马克思主义', '基本原理', '概论', '马克思主义基本原理概论']"
949,00015,"['英语', '英语（二）']"
950,00034,"['社会学', '概论', '社会学概论']"
951,00037,"['美学', '美学']"
952,00107,"['现代', '管理学', '现代管理学']"
953,00639,"['广播电视', '广告', '广播电视广告']"
954,00640,"['平面广告', '设计', '平面广告设计']"
956,00642,"['传播学', '概论', '传播学概论']"
958,00040,"['法学', '概论', '法学概论']"
959,00244,"['经济法', '概论', '经济法概论']"
960,00321,"['中国', '文化', '概论', '中国文化概论']"
961,00530,"['中国', '现代文学', '作品选', '中国现代文学作品选']"
962,00662,"['新闻事业', '管理', '新闻事业管理']"
963,00634,"['广告', '策划', '广告策划']"
964,00635,"['广告', '法规', '管理', '广告法规与管理']"
965,00850,"['广告设计', '基础', '广告设计基础']"
966,00853,"['广告学', '广告学（二）']"
967,00054,"['管理学', '原理', '管理学原理']"
968,00538,"['中国', '古代', '文学史', '中国古代文学史（一）']"
969,00539,"['中国', '古代', '文学史', '中国古代文学史（二）']"
970,11344,"['中国', '近代', '文学史', '中国近代文学史']"
971,00537,"['中国', '现代', '文学史', '中国现代文学史']"
972,11501,"['中国', '当代', '文学史', '中国当代文学史']"
973,11346,"['近代', '汉语', '近代汉语']"
974,00821,"['现代汉语', '语法', '研究', '现代汉语语法研究']"
975,00037,"['美学', '美学']"
976,04579,"['中学语文', '教学法', '中学语文教学法']"
977,00540,"['外国', '文学史', '外国文学史']"
978,06999,"['毕业论文', '毕业论文']"
979,00015,"['英语', '英语（二）']"
980,00814,"['中国', '古代', '文论', '选读', '中国古代文论选读']"
981,11345,"['文体', '写作', '文体写作']"
982,11347,"['唐诗宋词', '研究', '唐诗宋词研究']"
983,11494,"['古代汉语', '古代汉语（一）']"
984,11495,"['古代汉语', '古代汉语（二）']"
985,00532,"['中国', '古代文学', '作品选', '中国古代文学作品选（一）']"
986,00533,"['中国', '古代文学', '作品选', '中国古代文学作品选（二）']"
987,00530,"['中国', '现代文学', '作品选', '中国现代文学作品选']"
988,03709,"['马克思主义', '基本原理', '概论', '马克思主义基本原理概论']"
989,00694,"['设计', '素描', '设计素描']"
990,00695,"['设计', '色彩', '设计色彩']"
991,09233,"['计算机辅助', '设计', 'AUTOCAD', '3DMA', '计算机辅助设计（AUTOCAD、3DMA']"
992,05712,"['艺术设计', '基础', '艺术设计基础']"
993,09235,"['设计', '原理', '设计原理']"
994,08717,"['平面广告', '设计', '制作', '平面广告设计与制作']"
995,09236,"['编排', '设计', '编排设计']"
996,00713,"['字体', '设计', '字体设计']"
997,05546,"['系列', '书籍装帧', '设计', '系列书籍装帧设计']"
998,04693,"['网页', '设计', '网页设计']"
999,10418,"['VI', '设计', 'VI设计']"
1000,07122,"['立体', '构成', '立体构成']"
1001,09237,"['材料', '工艺学', '材料工艺学']"
1002,08513,"['设计', '表现', '技法', '设计表现技法']"
1003,00711,"['展示', '设计', '展示设计']"
1004,09238,"['室内设计', '室内设计']"
1005,09239,"['室外', '环境', '景观设计', '室外环境景观设计']"
1006,09240,"['艺术设计', '毕业设计', '艺术设计毕业设计']"
1007,00015,"['英语', '英语（二）']"
1008,04026,"['设计', '美学', '设计美学']"
1009,10419,"['设计', '调查', '设计调查']"
1010,10420,"['装饰', '表现', '装饰表现']"
1011,04317,"['素描', '素描']"
1012,04315,"['色彩', '色彩']"
1013,10177,"['设计', '基础', '设计基础']"
1014,03709,"['马克思主义', '基本原理', '概论', '马克思主义基本原理概论']"
1015,04183,"['概率论', '数理统计', '经管类', '概率论与数理统计（经管类）']"
1016,04184,"['线性代数', '经管类', '线性代数（经管类）']"
1017,00015,"['英语', '英语（二）']"
1018,00051,"['管理系统', '计算机', '应用', '管理系统中计算机应用']"
1019,00052,"['管理系统', '计算机', '应用', '实践', '管理系统中计算机应用（实践）']"
1020,04762,"['金融学', '概论', '金融学概论']"
1021,05175,"['税收', '筹划', '税收筹划']"
1022,07250,"['投资', '原理', '投资学原理']"
1023,08591,"['金融', '营销', '金融营销']"
1024,08592,"['房地产', '投资', '房地产投资']"
1025,12326,"['金融', '理财', '分析', '技术', '技巧', '金融理财分析技术与技巧']"
1026,12327,"['金融', '理财', '规划', '金融理财规划']"
1027,06999,"['毕业论文', '毕业论文']"
1028,03709,"['马克思主义', '基本原理', '概论', '马克思主义基本原理概论']"
1029,06270,"['技术', '经济学', '技术经济学']"
1030,00107,"['现代', '管理学', '现代管理学']"
1031,00043,"['经济法', '概论', '财经类', '经济法概论（财经类）']"
1032,04531,"['微观', '经济学', '微观经济学']"
1033,00974,"['统计学', '原理', '统计学原理']"
1034,06069,"['审计学', '原理', '审计学原理']"
1035,00061,"['国家税收', '国家税收']"
1036,04532,"['财务会计', '专题', '财务会计专题']"
